EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,Attrition,AttritionLabel
2294,38,Female,Divorced,Research & Development,Healthcare Representative,4,Life Sciences,1,18488,11,2,Yes,Travel_Frequently,26,3,3,1,3,5,2,10,10,21,1,Yes
2295,38,Male,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,3,14284,19,1,No,Travel_Rarely,18,2,2,2,3,1,6,11,1,22,0,No
2296,28,Female,Married,Sales,Sales Representative,2,Life Sciences,3,7994,18,1,No,Travel_Rarely,2,2,3,3,3,5,2,17,0,12,0,No
2297,56,Male,Single,Sales,Sales Executive,2,Marketing,2,2791,17,2,Yes,Travel_Frequently,23,1,1,1,3,5,3,29,25,41,1,Yes
2298,21,Male,Married,Sales,Manager,4,Other,3,7222,16,0,No,Travel_Rarely,8,1,2,2,3,5,8,36,1,5,0,No
2299,18,Female,Single,Research & Development,Healthcare Representative,2,Life Sciences,3,15494,24,0,No,Travel_Frequently,24,2,1,1,3,3,3,19,8,1,1,Yes
2300,45,Male,Single,Research & Development,Healthcare Representative,1,Technical Degree,2,16614,20,1,No,Non-Travel,14,1,3,1,3,4,2,24,21,27,0,No
2301,41,Male,Single,Sales,Sales Representative,1,Life Sciences,4,5878,17,2,Yes,Travel_Rarely,6,4,1,1,3,5,4,11,9,25,0,No
2302,52,Male,Married,Human Resources,Human Resources,3,Medical,2,18954,21,2,No,Travel_Rarely,10,2,3,1,3,4,6,20,1,36,0,No
2303,30,Male,Married,Sales,Sales Representative,4,Life Sciences,2,10876,19,1,No,Travel_Rarely,8,1,2,2,3,4,4,24,14,11,0,No
2304,51,Female,Single,Research & Development,Healthcare Representative,3,Medical,1,4990,16,0,No,Travel_Rarely,17,4,3,3,3,3,3,10,9,30,0,No
2305,28,Female,Married,Research & Development,Research Scientist,2,Life Sciences,1,10502,24,1,No,Travel_Frequently,25,1,3,2,3,4,7,8,8,9,0,No
2306,53,Male,Single,Research & Development,Healthcare Representative,4,Human Resources,2,6691,24,1,No,Travel_Frequently,29,1,2,2,3,2,3,24,22,35,0,No
2307,34,Male,Married,Research & Development,Research Scientist,3,Life Sciences,1,6791,20,2,No,Non-Travel,12,1,3,2,3,0,1,34,16,17,0,No
2308,52,Male,Married,Research & Development,Laboratory Technician,4,Life Sciences,2,18336,13,1,No,Travel_Rarely,17,2,2,1,3,3,9,31,27,35,1,Yes
2309,35,Male,Single,Sales,Sales Executive,4,Technical Degree,1,10146,23,0,No,Travel_Rarely,13,3,3,3,3,0,5,13,8,16,1,Yes
2310,57,Female,Married,Research & Development,Laboratory Technician,3,Medical,3,17993,24,1,No,Travel_Rarely,19,1,2,1,3,2,1,0,0,37,0,No
2311,39,Male,Married,Sales,Sales Executive,4,Life Sciences,1,14021,13,2,No,Non-Travel,12,4,1,2,3,1,2,16,3,20,0,No
2312,41,Female,Single,Research & Development,Manufacturing Director,2,Medical,1,2533,14,0,No,Travel_Rarely,16,2,3,1,3,1,0,24,8,21,0,No
2313,36,Male,Single,Research & Development,Manufacturing Director,1,Technical Degree,3,17643,20,2,No,Travel_Rarely,25,2,3,3,4,5,4,7,7,21,1,Yes
2314,54,Male,Divorced,Research & Development,Laboratory Technician,1,Medical,2,1087,23,1,Yes,Travel_Rarely,27,4,3,3,4,1,8,4,3,35,0,No
2315,56,Male,Single,Research & Development,Laboratory Technician,4,Life Sciences,1,4132,24,1,No,Travel_Rarely,5,1,2,1,3,3,1,4,2,36,1,Yes
2316,38,Male,Married,Research & Development,Laboratory Technician,1,Life Sciences,1,8073,24,1,No,Travel_Rarely,25,3,3,2,3,1,6,34,32,18,0,No
2317,25,Female,Divorced,Research & Development,Laboratory Technician,4,Other,3,14077,20,2,No,Travel_Rarely,16,1,2,1,3,3,4,18,5,9,0,No
2318,45,Male,Single,Research & Development,Healthcare Representative,3,Life Sciences,3,9426,18,1,No,Travel_Frequently,25,4,3,2,4,3,1,22,9,30,1,Yes
2319,22,Male,Single,Sales,Manager,2,Life Sciences,3,14371,20,0,No,Travel_Rarely,6,2,1,3,3,0,7,8,3,6,0,No
2320,34,Female,Divorced,Sales,Sales Representative,1,Medical,4,2218,19,0,No,Travel_Rarely,11,3,3,1,3,1,5,29,21,14,0,No
2321,54,Female,Single,Sales,Sales Executive,3,Life Sciences,3,6162,24,2,Yes,Travel_Rarely,17,2,1,3,3,4,3,15,5,34,0,No
2322,53,Male,Married,Sales,Sales Executive,2,Life Sciences,2,5907,18,2,No,Non-Travel,26,4,2,2,3,1,3,32,12,32,0,No
2323,36,Female,Married,Research & Development,Healthcare Representative,1,Other,1,19571,21,2,No,Travel_Frequently,23,1,1,2,3,1,1,1,1,16,0,No
2324,44,Male,Divorced,Sales,Sales Representative,1,Life Sciences,1,11880,20,1,No,Travel_Rarely,14,3,3,1,3,1,2,13,3,28,0,No
2325,51,Female,Divorced,Human Resources,Human Resources,2,Marketing,4,8619,12,0,No,Travel_Frequently,6,2,3,1,3,5,6,0,0,31,1,Yes
2326,28,Male,Divorced,Sales,Sales Representative,3,Technical Degree,1,12086,14,0,No,Travel_Rarely,25,2,2,1,3,4,2,25,5,11,0,No
2327,29,Female,Married,Sales,Sales Executive,3,Life Sciences,1,16800,14,0,No,Travel_Rarely,23,2,3,3,4,4,4,24,10,8,0,No
2328,38,Male,Divorced,Research & Development,Healthcare Representative,1,Life Sciences,2,3553,22,2,Yes,Travel_Rarely,28,1,3,2,3,3,9,15,7,18,0,No
2329,28,Male,Divorced,Research & Development,Research Scientist,2,Human Resources,1,6531,12,2,Yes,Travel_Rarely,11,3,2,2,3,4,5,14,12,12,0,No
2330,56,Female,Divorced,Research & Development,Laboratory Technician,3,Marketing,2,3379,23,1,Yes,Travel_Rarely,12,1,2,3,3,3,5,25,2,40,0,No
2331,45,Female,Married,Research & Development,Laboratory Technician,2,Life Sciences,4,5719,18,2,No,Travel_Rarely,13,1,1,1,3,0,3,15,3,27,0,No
2332,22,Female,Single,Research & Development,Healthcare Representative,2,Life Sciences,2,1337,13,0,No,Travel_Rarely,4,1,2,1,3,3,5,13,9,6,0,No
2333,34,Female,Married,Sales,Manager,1,Medical,3,14692,12,1,No,Travel_Rarely,7,4,3,3,3,1,2,28,28,13,0,No
2334,37,Male,Single,Human Resources,Manager,2,Medical,3,6588,17,2,No,Travel_Rarely,2,4,2,2,3,2,6,23,0,21,0,No
2335,58,Male,Single,Human Resources,Human Resources,2,Medical,4,14131,11,2,No,Travel_Rarely,6,4,3,2,3,2,6,14,3,41,0,No
2336,29,Female,Single,Research & Development,Laboratory Technician,4,Other,1,7803,16,0,No,Travel_Rarely,6,3,1,2,3,5,3,18,10,10,0,No
2337,23,Female,Divorced,Sales,Sales Executive,2,Medical,2,1129,23,1,No,Travel_Rarely,18,1,2,2,4,1,1,7,1,6,0,No
2338,34,Male,Married,Research & Development,Manufacturing Director,3,Technical Degree,3,7758,23,2,No,Non-Travel,20,1,3,3,3,3,6,33,11,19,1,Yes
2339,36,Male,Married,Sales,Sales Executive,1,Medical,2,14772,13,2,No,Non-Travel,8,4,2,2,3,1,2,1,1,19,0,No
2340,43,Male,Married,Sales,Sales Representative,1,Life Sciences,3,18357,23,1,No,Travel_Rarely,8,1,2,3,3,5,0,26,24,22,0,No
2341,49,Female,Single,Sales,Sales Representative,2,Marketing,2,16459,13,1,Yes,Travel_Rarely,29,1,2,1,3,4,1,9,7,28,1,Yes
2342,23,Male,Married,Research & Development,Laboratory Technician,2,Medical,1,4684,15,2,No,Travel_Rarely,8,2,2,3,3,3,9,34,3,5,0,No
2343,53,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,4,19469,24,2,Yes,Travel_Rarely,8,1,1,2,3,1,8,22,6,37,0,No
2344,55,Male,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,1,6652,13,0,No,Travel_Rarely,1,2,3,1,3,4,7,7,1,37,0,No
2345,28,Female,Single,Research & Development,Healthcare Representative,1,Medical,2,12569,22,1,No,Travel_Frequently,2,1,2,3,3,5,5,27,18,7,0,No
2346,50,Female,Single,Research & Development,Manufacturing Director,4,Medical,3,18709,14,2,No,Travel_Frequently,12,3,3,3,3,4,5,22,3,34,0,No
2347,41,Female,Married,Sales,Sales Representative,3,Other,3,18589,23,2,Yes,Non-Travel,15,4,1,3,3,3,0,3,1,20,0,No
2348,40,Female,Single,Research & Development,Research Scientist,1,Technical Degree,4,16392,23,2,No,Travel_Rarely,4,2,3,1,4,5,1,13,9,19,0,No
2349,32,Male,Single,Human Resources,Human Resources,3,Life Sciences,1,4179,13,2,Yes,Travel_Rarely,28,4,3,3,3,5,3,28,20,13,0,No
2350,44,Male,Single,Sales,Sales Executive,2,Marketing,1,1364,17,0,No,Travel_Rarely,25,2,1,2,3,5,2,0,0,27,0,No
2351,28,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,1,10727,13,1,Yes,Travel_Rarely,3,2,2,1,3,0,0,3,1,10,1,Yes
2352,34,Male,Single,Research & Development,Manufacturing Director,2,Life Sciences,3,1037,24,2,No,Travel_Rarely,14,2,3,1,3,5,7,31,13,16,1,Yes
2353,31,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,4,15840,20,1,No,Travel_Frequently,22,3,3,3,3,0,6,32,15,11,0,No
2354,44,Female,Divorced,Research & Development,Manufacturing Director,1,Medical,3,18406,14,1,No,Travel_Rarely,23,1,2,2,4,4,3,25,21,29,1,Yes
2355,35,Female,Divorced,Research & Development,Research Scientist,1,Life Sciences,1,11903,12,2,Yes,Non-Travel,8,2,2,1,3,0,8,16,10,16,0,No
2356,45,Female,Married,Research & Development,Laboratory Technician,4,Life Sciences,2,10028,12,2,Yes,Travel_Rarely,13,3,3,3,3,4,3,38,16,24,0,No
2357,21,Female,Married,Human Resources,Manager,2,Life Sciences,3,13647,19,2,No,Non-Travel,23,2,1,2,3,0,0,22,13,0,0,No
2358,24,Male,Single,Research & Development,Healthcare Representative,1,Life Sciences,4,15898,21,0,No,Travel_Rarely,19,1,2,3,3,4,9,31,21,5,0,No
2359,52,Female,Single,Sales,Sales Representative,3,Other,1,3033,11,2,No,Travel_Rarely,22,2,2,3,3,4,0,14,3,36,0,No
2360,26,Male,Single,Research & Development,Manufacturing Director,2,Other,2,6848,11,1,Yes,Travel_Rarely,5,3,1,1,3,5,0,12,2,8,1,Yes
2361,25,Female,Married,Human Resources,Manager,1,Marketing,3,14512,20,1,No,Non-Travel,13,1,3,1,3,5,0,1,1,4,0,No
2362,34,Male,Married,Sales,Manager,3,Medical,2,11312,11,0,Yes,Travel_Rarely,28,3,2,3,4,4,3,18,6,19,0,No
2363,34,Male,Divorced,Research & Development,Laboratory Technician,3,Marketing,2,18147,24,2,Yes,Travel_Rarely,26,1,3,1,3,5,0,23,8,14,0,No
2364,50,Female,Divorced,Research & Development,Research Scientist,1,Marketing,4,18631,13,2,No,Travel_Rarely,20,1,3,1,3,4,1,23,18,32,0,No
2365,49,Male,Single,Research & Development,Manufacturing Director,4,Marketing,3,2915,12,0,No,Travel_Rarely,1,4,3,2,3,5,3,10,5,32,0,No
2366,25,Female,Married,Sales,Sales Executive,4,Life Sciences,4,8408,13,0,Yes,Travel_Frequently,16,4,1,2,3,2,6,21,15,10,1,Yes
2367,36,Male,Single,Research & Development,Research Scientist,1,Life Sciences,1,8970,24,2,Yes,Travel_Rarely,29,4,3,3,3,0,1,14,1,17,1,Yes
2368,55,Male,Married,Human Resources,Manager,3,Life Sciences,2,13040,15,2,Yes,Travel_Rarely,23,1,3,3,3,4,7,9,6,37,0,No
2369,20,Male,Single,Sales,Sales Representative,4,Life Sciences,4,16137,19,1,No,Travel_Rarely,24,2,2,3,3,1,6,26,20,3,1,Yes
2370,22,Female,Divorced,Sales,Sales Executive,4,Life Sciences,4,16672,12,2,No,Non-Travel,2,3,2,3,3,5,8,8,4,2,0,No
2371,30,Male,Divorced,Human Resources,Human Resources,4,Technical Degree,1,2469,22,2,Yes,Travel_Rarely,7,3,1,2,3,5,5,27,10,14,0,No
2372,48,Male,Single,Sales,Sales Representative,2,Marketing,3,16691,21,1,Yes,Travel_Rarely,6,3,1,1,3,3,3,0,0,29,1,Yes
2373,33,Female,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,4,16202,24,1,No,Travel_Frequently,5,4,2,2,3,1,5,16,6,17,0,No
2374,49,Male,Married,Research & Development,Research Scientist,1,Life Sciences,2,18809,11,1,No,Travel_Frequently,29,1,2,3,4,1,3,30,8,34,0,No
2375,39,Male,Married,Sales,Manager,1,Medical,2,12054,21,1,No,Travel_Rarely,4,4,1,3,3,2,6,9,3,18,1,Yes
2376,46,Female,Married,Research & Development,Research Scientist,2,Life Sciences,2,8775,16,0,Yes,Travel_Frequently,2,2,3,2,3,0,8,36,24,30,0,No
2377,39,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,2,18821,13,1,Yes,Travel_Frequently,10,1,1,2,3,2,2,28,12,18,0,No
2378,20,Male,Divorced,Research & Development,Manufacturing Director,1,Technical Degree,4,5387,23,0,No,Travel_Rarely,22,3,3,3,3,0,2,17,3,5,0,No
2379,27,Female,Married,Research & Development,Laboratory Technician,2,Medical,2,8538,17,1,No,Travel_Rarely,5,4,2,1,3,4,1,37,33,10,0,No
2380,59,Female,Married,Research & Development,Research Scientist,4,Technical Degree,4,4080,16,1,Yes,Travel_Rarely,18,4,2,3,3,2,0,38,8,41,0,No
2381,38,Female,Divorced,Sales,Sales Representative,3,Technical Degree,3,17948,21,1,No,Travel_Rarely,10,2,2,2,4,3,0,5,3,18,0,No
2382,33,Female,Divorced,Research & Development,Manufacturing Director,3,Human Resources,2,18956,17,2,Yes,Travel_Rarely,23,2,3,3,4,0,2,39,1,16,0,No
2383,29,Male,Single,Human Resources,Manager,3,Life Sciences,3,12701,23,0,No,Non-Travel,22,4,1,3,3,2,6,11,5,9,0,No
2384,19,Female,Single,Sales,Sales Representative,1,Life Sciences,4,2049,23,1,No,Travel_Rarely,28,2,3,1,3,3,8,13,4,3,1,Yes
2385,58,Female,Married,Research & Development,Manufacturing Director,2,Life Sciences,1,3695,15,2,Yes,Travel_Frequently,15,3,1,3,3,1,1,9,4,38,1,Yes
2386,41,Female,Divorced,Sales,Sales Representative,3,Life Sciences,3,13675,11,0,No,Travel_Rarely,27,2,1,3,3,5,6,19,19,25,0,No
2387,52,Male,Single,Research & Development,Laboratory Technician,4,Medical,2,3562,24,0,No,Travel_Rarely,9,2,1,3,3,4,0,14,5,32,0,No
2388,47,Female,Married,Sales,Manager,4,Technical Degree,1,2788,13,2,No,Travel_Rarely,11,4,2,2,3,4,1,30,4,28,0,No
2389,47,Male,Single,Human Resources,Human Resources,4,Other,3,14195,13,0,No,Travel_Rarely,26,4,1,2,3,1,5,6,2,30,0,No
2390,52,Female,Married,Research & Development,Manufacturing Director,2,Technical Degree,4,17468,17,2,Yes,Travel_Rarely,21,1,2,1,3,2,4,9,3,33,0,No
2391,36,Male,Divorced,Sales,Sales Executive,3,Medical,4,6066,24,1,No,Non-Travel,25,1,1,3,3,5,7,9,8,18,0,No
2392,25,Female,Married,Sales,Sales Representative,4,Medical,4,19742,23,2,Yes,Travel_Rarely,25,4,1,2,3,1,1,38,28,7,0,No
2393,43,Female,Married,Sales,Manager,2,Life Sciences,3,3271,13,0,No,Travel_Rarely,29,2,2,1,3,3,0,27,21,22,0,No
2394,57,Male,Divorced,Research & Development,Healthcare Representative,4,Life Sciences,4,11317,21,0,No,Travel_Rarely,17,2,2,3,3,5,6,29,26,36,0,No
2395,24,Female,Single,Sales,Sales Executive,3,Technical Degree,3,17785,15,1,No,Travel_Rarely,21,1,3,1,3,0,5,36,9,3,1,Yes
2396,47,Male,Divorced,Research & Development,Research Scientist,3,Life Sciences,2,18501,14,2,Yes,Travel_Rarely,9,1,1,1,3,2,7,2,1,32,0,No
2397,24,Female,Married,Research & Development,Healthcare Representative,3,Medical,2,6197,14,1,No,Travel_Rarely,23,1,2,1,3,5,7,14,12,6,0,No
2398,20,Male,Married,Sales,Manager,3,Technical Degree,3,9811,23,2,No,Travel_Frequently,16,3,3,1,3,0,1,20,9,0,0,No
2399,18,Female,Married,Research & Development,Healthcare Representative,3,Life Sciences,3,6066,17,2,No,Travel_Rarely,6,3,3,1,3,1,7,36,9,2,0,No
2400,53,Male,Married,Research & Development,Manufacturing Director,4,Other,1,5007,11,2,Yes,Travel_Rarely,22,1,2,1,3,4,5,11,5,38,0,No
2401,42,Male,Divorced,Sales,Manager,3,Life Sciences,4,9873,17,1,Yes,Non-Travel,11,2,1,1,3,5,8,3,1,22,1,Yes
2402,54,Male,Divorced,Sales,Sales Executive,4,Technical Degree,2,4686,18,1,No,Travel_Rarely,23,1,3,3,3,5,6,8,0,37,1,Yes
2403,18,Female,Divorced,Sales,Sales Executive,3,Life Sciences,2,6805,13,0,No,Travel_Rarely,17,3,1,3,3,0,1,38,4,0,0,No
2404,32,Female,Single,Research & Development,Laboratory Technician,4,Life Sciences,1,15459,13,1,Yes,Travel_Rarely,4,2,1,1,4,0,7,27,25,16,0,No
2405,54,Male,Married,Research & Development,Research Scientist,3,Life Sciences,3,7372,14,2,No,Travel_Rarely,29,3,3,3,3,4,8,22,5,38,0,No
2406,30,Male,Married,Research & Development,Manufacturing Director,4,Marketing,3,9132,23,2,No,Travel_Rarely,15,2,2,1,4,0,6,39,24,14,0,No
2407,57,Male,Divorced,Research & Development,Healthcare Representative,3,Technical Degree,1,9231,16,2,No,Travel_Rarely,1,3,1,3,4,0,3,21,18,36,0,No
2408,25,Female,Married,Research & Development,Laboratory Technician,2,Medical,4,14663,24,1,Yes,Travel_Rarely,22,2,2,2,3,5,8,23,17,9,1,Yes
2409,22,Female,Divorced,Research & Development,Laboratory Technician,4,Human Resources,3,18793,17,0,Yes,Travel_Frequently,29,2,3,1,3,4,3,25,3,6,0,No
2410,26,Male,Divorced,Research & Development,Laboratory Technician,2,Technical Degree,3,5080,11,1,No,Travel_Frequently,20,2,1,2,3,4,3,29,7,8,0,No
2411,18,Male,Married,Sales,Sales Representative,4,Life Sciences,4,9817,23,0,Yes,Travel_Rarely,1,2,2,1,3,5,8,32,31,0,0,No
2412,53,Male,Divorced,Sales,Manager,4,Medical,4,3795,14,1,No,Travel_Rarely,9,4,2,1,3,1,7,15,7,38,0,No
2413,52,Female,Divorced,Sales,Sales Representative,4,Life Sciences,1,1879,22,2,No,Travel_Rarely,12,3,1,2,3,1,3,21,18,37,0,No
2414,19,Male,Divorced,Sales,Manager,1,Medical,1,5205,17,0,No,Non-Travel,4,3,2,2,3,5,7,17,2,0,0,No
2415,57,Female,Married,Research & Development,Research Scientist,3,Life Sciences,1,12805,21,1,No,Travel_Rarely,28,4,2,2,3,0,7,6,1,38,0,No
2416,40,Male,Divorced,Human Resources,Human Resources,2,Life Sciences,3,3748,12,2,No,Travel_Rarely,22,2,3,1,3,2,6,25,1,21,0,No
2417,26,Male,Single,Sales,Sales Representative,2,Medical,1,1949,11,0,Yes,Non-Travel,13,2,3,2,4,1,9,7,3,9,1,Yes
2418,51,Male,Married,Sales,Sales Executive,4,Life Sciences,3,1349,11,0,No,Travel_Rarely,7,3,2,2,3,1,5,5,5,33,0,No
2419,31,Female,Single,Research & Development,Research Scientist,2,Medical,2,5142,20,2,No,Travel_Frequently,8,4,2,3,3,5,7,29,10,12,0,No
2420,21,Female,Single,Human Resources,Human Resources,2,Human Resources,4,18052,24,2,No,Travel_Frequently,28,2,1,3,3,5,6,38,15,2,0,No
2421,47,Male,Divorced,Sales,Sales Representative,2,Life Sciences,4,11234,24,1,Yes,Travel_Rarely,13,2,3,2,3,2,4,22,20,29,0,No
2422,48,Male,Married,Research & Development,Manufacturing Director,2,Technical Degree,2,10761,16,1,Yes,Travel_Rarely,11,2,1,2,3,2,3,31,18,28,0,No
2423,55,Male,Single,Sales,Manager,1,Medical,1,4466,22,2,Yes,Non-Travel,9,1,2,2,4,4,1,21,1,38,1,Yes
2424,28,Female,Married,Sales,Sales Representative,4,Life Sciences,3,10857,15,1,No,Travel_Rarely,25,4,1,2,3,5,7,8,8,11,1,Yes
2425,52,Female,Divorced,Human Resources,Manager,2,Technical Degree,3,10250,11,2,No,Travel_Frequently,24,2,2,3,4,1,8,30,30,35,0,No
2426,25,Male,Divorced,Human Resources,Human Resources,1,Life Sciences,3,1462,20,2,No,Travel_Rarely,16,1,3,1,3,3,3,6,0,6,0,No
2427,20,Male,Single,Sales,Manager,1,Life Sciences,4,10905,13,1,Yes,Travel_Rarely,10,4,3,2,3,3,3,8,8,0,0,No
2428,31,Female,Divorced,Human Resources,Manager,4,Life Sciences,1,11985,21,1,Yes,Non-Travel,11,2,2,2,3,0,4,12,0,14,0,No
2429,30,Female,Married,Research & Development,Laboratory Technician,3,Medical,3,16881,17,0,No,Travel_Rarely,12,3,3,3,3,1,1,2,2,12,0,No
2430,49,Male,Married,Research & Development,Healthcare Representative,3,Medical,3,1827,22,0,No,Travel_Rarely,28,1,2,2,4,3,6,34,29,32,1,Yes
2431,51,Female,Married,Research & Development,Manufacturing Director,3,Life Sciences,3,5877,19,1,Yes,Travel_Rarely,14,1,1,2,3,1,4,32,30,36,1,Yes
2432,36,Female,Divorced,Research & Development,Research Scientist,2,Life Sciences,2,17405,23,1,No,Non-Travel,19,2,2,3,3,5,5,20,18,15,0,No
2433,55,Male,Divorced,Research & Development,Research Scientist,4,Technical Degree,3,13180,19,1,Yes,Travel_Rarely,12,2,1,2,3,1,3,30,29,35,0,No
2434,33,Male,Single,Research & Development,Research Scientist,3,Technical Degree,2,1929,16,0,No,Non-Travel,18,1,2,2,3,3,7,33,28,12,0,No
2435,19,Male,Married,Sales,Manager,2,Medical,3,19811,13,1,No,Travel_Rarely,21,3,3,3,3,1,7,31,26,0,1,Yes
2436,57,Female,Married,Sales,Sales Representative,4,Life Sciences,3,10515,11,0,No,Travel_Rarely,17,3,2,1,3,2,4,34,0,41,0,No
2437,34,Female,Married,Sales,Sales Representative,2,Life Sciences,3,7484,13,0,Yes,Travel_Rarely,3,4,2,2,3,0,5,14,3,16,0,No
2438,51,Female,Married,Research & Development,Healthcare Representative,3,Technical Degree,2,3026,20,0,No,Travel_Rarely,1,2,2,2,3,4,2,31,27,35,0,No
2439,59,Male,Married,Sales,Sales Representative,3,Life Sciences,3,8966,12,0,Yes,Travel_Rarely,29,3,3,1,3,3,0,5,1,40,0,No
2440,33,Female,Married,Research & Development,Laboratory Technician,1,Life Sciences,1,17239,21,2,No,Non-Travel,19,4,2,3,3,5,8,20,7,14,0,No
2441,55,Male,Single,Human Resources,Human Resources,1,Medical,3,10429,15,1,No,Travel_Rarely,29,3,3,1,3,4,8,32,18,39,0,No
2442,19,Male,Married,Sales,Sales Executive,4,Marketing,2,5801,18,1,No,Travel_Frequently,4,2,2,2,4,0,2,31,22,0,0,No
2443,19,Female,Married,Research & Development,Research Scientist,2,Medical,2,14246,15,2,No,Travel_Rarely,23,4,1,1,3,2,3,18,5,2,0,No
2444,43,Female,Married,Research & Development,Research Scientist,2,Life Sciences,1,19827,11,1,No,Non-Travel,28,4,2,3,3,2,6,32,0,22,0,No
2445,30,Male,Divorced,Research & Development,Research Scientist,3,Marketing,4,17260,13,0,Yes,Travel_Rarely,16,4,1,2,4,2,1,27,7,12,0,No
2446,48,Female,Single,Sales,Sales Representative,3,Medical,1,11716,22,2,No,Travel_Rarely,12,3,3,3,3,2,2,30,0,31,0,No
2447,51,Male,Married,Research & Development,Laboratory Technician,4,Marketing,1,2447,15,0,No,Travel_Rarely,21,2,3,3,3,3,5,20,18,32,0,No
2448,56,Male,Married,Research & Development,Manufacturing Director,1,Life Sciences,2,4552,17,2,No,Travel_Rarely,21,4,2,1,3,3,7,33,20,39,0,No
2449,20,Male,Single,Human Resources,Human Resources,3,Technical Degree,3,12376,15,0,Yes,Travel_Frequently,13,1,3,1,3,1,0,14,7,4,1,Yes
2450,25,Female,Single,Research & Development,Laboratory Technician,2,Medical,3,19174,24,1,Yes,Travel_Rarely,17,2,2,3,3,5,3,13,8,9,1,Yes
2451,40,Male,Divorced,Research & Development,Laboratory Technician,3,Medical,4,16529,20,1,No,Non-Travel,8,1,3,3,3,1,0,18,14,25,0,No
2452,31,Male,Married,Research & Development,Laboratory Technician,1,Medical,4,7352,15,1,Yes,Travel_Rarely,13,1,1,2,3,5,1,14,6,16,1,Yes
2453,44,Male,Married,Research & Development,Research Scientist,2,Life Sciences,4,3272,17,2,No,Travel_Rarely,20,4,3,3,3,0,7,5,0,23,1,Yes
2454,46,Female,Married,Research & Development,Laboratory Technician,1,Life Sciences,4,11170,23,1,No,Travel_Rarely,26,4,1,3,3,1,5,8,2,27,1,Yes
2455,56,Male,Divorced,Sales,Sales Executive,4,Life Sciences,1,1220,18,2,No,Travel_Rarely,5,3,2,1,3,0,8,36,28,36,0,No
2456,56,Male,Married,Human Resources,Human Resources,4,Life Sciences,1,14818,24,0,No,Travel_Rarely,18,3,2,3,3,0,1,19,9,38,0,No
2457,18,Female,Divorced,Research & Development,Healthcare Representative,1,Medical,3,8036,18,1,No,Travel_Rarely,15,3,2,3,3,0,2,33,11,2,0,No
2458,34,Female,Single,Research & Development,Manufacturing Director,2,Marketing,1,1340,17,0,No,Travel_Rarely,12,2,1,1,3,2,8,37,32,16,1,Yes
2459,58,Male,Married,Sales,Manager,1,Life Sciences,3,9178,23,1,No,Travel_Rarely,29,3,2,2,3,4,8,25,23,39,0,No
2460,47,Male,Single,Research & Development,Research Scientist,3,Human Resources,3,10142,24,0,No,Non-Travel,17,1,2,1,3,4,5,17,6,27,0,No
2461,30,Female,Divorced,Research & Development,Research Scientist,3,Life Sciences,3,15600,13,2,No,Travel_Rarely,25,3,1,1,4,3,2,27,16,15,1,Yes
2462,38,Male,Married,Research & Development,Research Scientist,1,Life Sciences,3,17134,21,1,No,Non-Travel,15,4,3,3,4,0,4,8,5,22,0,No
